brand,model,color,year,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,price_in_euro
bmw,550,silver,2011,408.0,Automatic,Petrol,5.8,139.0,203362.0,20500.0
bmw,218,grey,2016,136.0,Manual,Petrol,5.3,119.0,81673.0,16490.0
audi,A3,yellow,2019,190.0,Automatic,Petrol,6.7,152.0,60900.0,21250.0
dacia,Duster,blue,2022,150.0,Manual,Petrol,6.1,139.0,15.0,25785.0
ford,Transit Custom,blue,2015,101.0,Manual,Diesel,7.3,139.0,24886.0,29500.0
audi,A4,silver,2017,150.0,Automatic,Diesel,4.4,115.0,210910.0,14990.0
ferrari,California,white,2012,489.0,Automatic,Petrol,5.8,139.0,56000.0,122900.0
audi,A8,black,2013,258.0,Automatic,Diesel,5.9,155.0,44000.0,44900.0
bmw,116,blue,2011,136.0,Manual,Petrol,5.5,130.0,142132.0,8740.0
ford,Fiesta,grey,2019,101.0,Automatic,Petrol,6.1,138.0,63499.0,15999.0
ford,Focus,orange,2019,280.0,Manual,Petrol,7.9,187.0,34085.0,29990.0
bmw,X3,blue,2016,190.0,Manual,Diesel,5.2,138.0,123700.0,20999.0
bmw,420,white,2023,190.0,Automatic,Diesel,5.5,140.0,6000.0,60350.0
bmw,540,black,2017,320.0,Automatic,Diesel,5.5,139.0,114258.0,38000.0
land-rover,Land Rover Range Rover Evoque,black,2023,204.0,Automatic,Diesel,5.3,139.0,21.0,67290.0
ford,Kuga,white,2015,150.0,Automatic,Petrol,6.2,143.0,75000.0,15990.0
bmw,520,white,2017,190.0,Manual,Diesel,4.5,119.0,133000.0,21995.0
ford,Kuga,grey,2019,150.0,Manual,Petrol,7.0,158.0,31750.0,20890.0
audi,A6,white,2014,204.0,Automatic,Diesel,5.7,139.0,218000.0,15000.0
jeep,Wrangler,black,2015,200.0,Automatic,Diesel,8.3,230.0,76954.0,34990.0
audi,A3,white,2022,150.0,Automatic,Diesel,5.8,139.0,7503.0,35520.0
ford,Ka/Ka+,brown,2014,69.0,Manual,Petrol,4.9,139.0,96235.0,5300.0
jeep,Grand Cherokee,white,2020,250.0,Automatic,Diesel,7.0,184.0,30000.0,50890.0
ford,Focus,black,2018,140.0,Manual,Petrol,5.0,114.0,129500.0,12490.0
hyundai,i20,black,2017,84.0,Manual,Petrol,5.1,139.0,73887.0,10990.0
bmw,116,brown,2016,109.0,Manual,Petrol,5.3,123.0,65500.0,12500.0
bmw,M3,red,2023,510.0,Automatic,Petrol,5.8,139.0,9300.0,127990.0
kia,Ceed SW / cee'd SW,silver,2021,101.0,Manual,Petrol,5.1,116.0,19478.0,18450.0
ford,Puma,red,2023,125.0,Manual,Petrol,4.5,103.0,10.0,32240.0
bmw,320,silver,2011,163.0,Automatic,Diesel,5.3,140.0,157921.0,9500.0
bmw,420,orange,2018,190.0,Manual,Diesel,4.8,125.0,56704.0,26950.0
honda,CR-V,blue,2023,145.0,Automatic,Hybrid,5.3,120.0,5000.0,37470.0
land-rover,Land Rover Defender,white,2023,525.0,Automatic,Petrol,12.8,139.0,7000.0,129800.0
bmw,316,silver,2003,116.0,Manual,Petrol,6.9,164.0,154000.0,3890.0
ford,Tourneo Connect,grey,2014,101.0,Manual,Petrol,5.6,133.0,138616.0,9890.0
ford,Ka/Ka+,red,2019,86.0,Manual,Petrol,5.7,129.0,51000.0,13500.0
audi,A5,red,2016,190.0,Manual,Diesel,5.1,135.0,113121.0,20990.0
audi,RS7,white,2018,605.0,Automatic,Petrol,9.5,221.0,22200.0,87990.0
bmw,225,grey,2016,231.0,Automatic,Petrol,5.8,139.0,63000.0,19750.0
audi,A3,black,2017,150.0,Manual,Diesel,4.4,111.0,91950.0,16980.0
kia,Sorento,white,2019,200.0,Automatic,Diesel,6.2,163.0,14302.0,33990.0
mazda,MX-5,white,2015,131.0,Manual,Petrol,5.9,139.0,73500.0,15800.0
audi,A1,red,2019,116.0,Automatic,Petrol,4.9,111.0,34291.0,24880.0
ford,Fiesta,blue,2016,80.0,Manual,Petrol,4.6,105.0,51900.0,13990.0
bmw,218,blue,2015,136.0,Automatic,Petrol,5.1,119.0,32068.0,17770.0
hyundai,TUCSON,blue,2018,132.0,Manual,Petrol,6.3,147.0,76000.0,18900.0
kia,Sportage,white,2019,136.0,Manual,Diesel,4.8,126.0,62346.0,19900.0
kia,XCeed,orange,2023,160.0,Automatic,Petrol,6.1,139.0,10.0,27990.0
audi,SQ5,white,2019,347.0,Automatic,Diesel,6.8,177.0,38650.0,55900.0
citroen,C5,black,2010,156.0,Automatic,Petrol,7.7,179.0,124000.0,3900.0
bmw,X5,black,2016,258.0,Automatic,Diesel,7.0,183.0,169406.0,29000.0
ford,Focus,silver,2013,125.0,Manual,Petrol,5.1,121.0,135070.0,8900.0
bmw,330,grey,2009,272.0,Automatic,Petrol,9.0,216.0,65000.0,19999.0
jaguar,XF,black,2020,300.0,Automatic,Petrol,5.8,206.0,32000.0,38999.0
audi,S4,black,2017,354.0,Automatic,Petrol,7.5,171.0,96000.0,34990.0
audi,A3,blue,1998,101.0,Manual,Petrol,7.4,178.0,197000.0,999.0
ford,Galaxy,black,2017,209.0,Automatic,Diesel,5.5,144.0,72000.0,24449.0
audi,A3,black,2013,150.0,Manual,Diesel,4.1,109.0,173000.0,11280.0
ford,Kuga,silver,2021,150.0,Manual,Petrol,5.5,125.0,39200.0,22790.0
ford,Kuga,red,2019,175.0,Automatic,Petrol,9.0,205.0,28890.0,26900.0
audi,A6,grey,2011,190.0,Manual,Petrol,8.2,191.0,85720.0,13949.0
ford,EcoSport,silver,2021,140.0,Manual,Petrol,5.0,113.0,10.0,21980.0
bmw,M5,grey,2016,381.0,Automatic,Diesel,6.2,196.0,80000.0,31880.0
audi,A3,blue,2014,179.0,Automatic,Petrol,5.9,139.0,195000.0,15000.0
audi,A6,blue,2012,245.0,Automatic,Diesel,5.9,156.0,225000.0,14890.0
fiat,Fiorino,silver,2022,95.0,Manual,Diesel,5.0,131.0,9.0,19850.0
citroen,Grand C4 Picasso,grey,2013,116.0,Manual,Diesel,4.0,105.0,132000.0,11980.0
ford,Puma,white,2021,125.0,Automatic,Petrol,5.9,134.0,500.0,26800.0
audi,TT,white,2019,245.0,Automatic,Petrol,6.5,148.0,77818.0,31980.0
ford,Puma,blue,2021,155.0,Manual,Petrol,4.4,99.0,43000.0,22890.0
audi,A3,blue,2016,116.0,Manual,Petrol,4.8,110.0,88800.0,15990.0
fiat,Ducato,white,2011,101.0,Manual,Diesel,7.3,139.0,66460.0,13400.0
fiat,500C,black,2018,69.0,Manual,Petrol,5.0,116.0,33846.0,13290.0
ford,S-Max,silver,2012,140.0,Manual,Diesel,5.6,149.0,290000.0,6800.0
audi,A4,grey,2009,143.0,Manual,Diesel,5.4,143.0,203276.0,5900.0
ford,Fiesta,silver,2017,60.0,Manual,Petrol,5.2,123.0,60000.0,7200.0
alfa-romeo,Alfa Romeo Spider,black,2007,185.0,Manual,Petrol,9.4,221.0,96933.0,15985.0
bmw,550,silver,2018,400.0,Automatic,Diesel,5.9,154.0,130000.0,39980.0
ford,Tourneo Custom,silver,2023,170.0,Automatic,Diesel,8.8,230.0,990.0,55990.0
audi,A5,grey,2016,150.0,Manual,Diesel,5.8,139.0,110883.0,19790.0
kia,Sportage,white,2018,177.0,Automatic,Petrol,7.5,175.0,67555.0,23479.0
jaguar,F-Pace,grey,2018,241.0,Automatic,Diesel,6.5,172.0,53590.0,29000.0
audi,Q3,grey,2016,150.0,Manual,Petrol,5.8,134.0,40937.0,19980.0
ford,Kuga,grey,2016,150.0,Manual,Petrol,6.2,139.0,96000.0,14000.0
audi,Q5,white,2019,190.0,Automatic,Diesel,5.6,149.0,90985.0,37760.0
ford,Fiesta,silver,2009,82.0,Manual,Petrol,5.7,133.0,48100.0,6250.0
bmw,118,white,2013,143.0,Manual,Diesel,4.1,109.0,183118.0,8500.0
bmw,420,blue,2017,184.0,Automatic,Petrol,6.2,144.0,28855.0,34550.0
ford,Focus,white,2019,101.0,Manual,Petrol,4.7,107.0,40260.0,45000.0
ford,EcoSport,blue,2019,125.0,Manual,Petrol,5.3,119.0,47350.0,14900.0
citroen,C1,white,2014,68.0,Manual,Petrol,4.3,102.0,83000.0,7190.0
bmw,X3,black,2019,252.0,Automatic,Petrol,7.3,218.0,64750.0,41749.0
ford,EcoSport,red,2020,125.0,Automatic,Petrol,5.0,139.0,43110.0,22990.0
daihatsu,Sirion,red,2008,69.0,Manual,Petrol,5.0,118.0,96900.0,3400.0
dacia,Dokker,white,2020,131.0,Manual,Petrol,6.2,142.0,42800.0,16990.0
jeep,Renegade,red,2020,179.0,Automatic,Petrol,8.0,183.0,40200.0,24900.0
ford,Focus,grey,2013,145.0,Automatic,Electric,5.8,0.0,25000.0,16900.0
ford,Focus,white,2012,125.0,Manual,Petrol,6.3,149.0,173000.0,20490.0
alfa-romeo,Alfa Romeo 166,black,2002,150.0,Manual,Petrol,9.7,139.0,158000.0,8900.0
hyundai,Getz,blue,2005,63.0,Manual,Petrol,5.6,139.0,150000.0,2000.0
dodge,RAM,white,2023,401.0,Automatic,LPG,14.7,135.0,250.0,92850.0
hyundai,KONA,red,2021,120.0,Manual,Petrol,5.1,116.0,10.0,22371.0
citroen,C3 Picasso,grey,2009,95.0,Manual,Petrol,6.9,159.0,207500.0,2350.0
land-rover,Land Rover Discovery Sport,grey,2019,200.0,Automatic,Petrol,7.8,177.0,32292.0,40450.0
kia,Ceed SW / cee'd SW,grey,2016,120.0,Manual,Petrol,5.2,120.0,72000.0,14495.0
ford,Tourneo Connect,black,2014,150.0,Automatic,Petrol,8.0,190.0,176000.0,12700.0
bmw,X1,white,2012,184.0,Automatic,Diesel,5.4,139.0,134000.0,15500.0
dacia,Duster,black,2023,116.0,Manual,Diesel,4.8,127.0,14999.0,22090.0
ford,Fiesta,grey,2023,125.0,Automatic,Petrol,4.0,139.0,10.0,26650.0
audi,SQ5,white,2016,326.0,Automatic,Diesel,6.6,139.0,109000.0,32750.0
bmw,520,black,2017,190.0,Automatic,Diesel,4.3,114.0,172000.0,21850.0
audi,A3,grey,2015,150.0,Manual,Diesel,4.7,125.0,112000.0,17990.0
audi,A4,white,2019,231.0,Automatic,Diesel,5.5,144.0,115064.0,26980.0
kia,XCeed,silver,2022,204.0,Automatic,Petrol,6.5,147.0,10000.0,32890.0
kia,Picanto,white,2019,67.0,Manual,Petrol,4.6,106.0,69850.0,11990.0
audi,A3,silver,2016,125.0,Automatic,Petrol,4.9,114.0,63000.0,16900.0
land-rover,Land Rover Range Rover Evoque,black,2018,150.0,Automatic,Diesel,6.2,164.0,95000.0,27970.0
bmw,X1,black,2015,184.0,Automatic,Diesel,5.5,146.0,238000.0,9900.0
alfa-romeo,Alfa Romeo Stelvio,black,2022,280.0,Automatic,Petrol,7.3,167.0,10.0,54790.0
audi,Q3,silver,2021,150.0,Automatic,Diesel,5.9,154.0,30724.0,35440.0
hyundai,i10,black,2014,67.0,Manual,Petrol,4.7,111.0,106000.0,6300.0
bmw,520,blue,2020,190.0,Automatic,Diesel,5.3,138.0,53000.0,39948.0
dacia,Sandero,white,2023,99.0,Manual,LPG,4.9,113.0,68441.0,18949.0
ford,Ranger,grey,2017,200.0,Automatic,Diesel,8.8,231.0,105000.0,25900.0
mazda,CX-5,blue,2016,165.0,Manual,Petrol,6.0,139.0,95144.0,17990.0
hyundai,TUCSON,silver,2023,179.0,Automatic,Hybrid,6.2,120.0,20.0,46990.0
bmw,220,white,2016,184.0,Automatic,Petrol,5.7,131.0,94000.0,20490.0
honda,Civic,violet,2017,182.0,Manual,Petrol,5.8,131.0,60700.0,19469.0
alfa-romeo,Alfa Romeo Tonale,grey,2022,280.0,Automatic,Hybrid,1.3,120.0,100.0,56900.0
maserati,Levante,black,2023,330.0,Automatic,Petrol,10.7,243.0,30.0,89900.0
audi,A8,black,2011,351.0,Automatic,Diesel,7.4,195.0,220000.0,29700.0
ford,Focus,grey,2002,101.0,Manual,Petrol,6.8,139.0,147000.0,599.0
audi,Q5,black,2013,224.0,Automatic,Petrol,7.6,180.0,145149.0,16990.0
jeep,Renegade,black,2023,120.0,Manual,Petrol,6.1,141.0,99.0,25990.0
audi,SQ5,black,2019,354.0,Automatic,Petrol,5.8,139.0,49290.0,50790.0
fiat,Punto,black,2011,60.0,Manual,Petrol,5.7,139.0,52000.0,5900.0
audi,A3,white,2015,150.0,Automatic,Hybrid,5.8,139.0,104440.0,19950.0
land-rover,Land Rover Range Rover,black,2023,530.0,Automatic,Petrol,11.7,139.0,10.0,239390.0
dacia,Duster,grey,2023,114.0,Manual,Diesel,6.2,162.0,8.0,30950.0
bmw,120,grey,2015,190.0,Automatic,Diesel,4.7,125.0,124950.0,15980.0
hyundai,TUCSON,bronze,2022,265.0,Automatic,Hybrid,1.4,120.0,500.0,36980.0
bmw,530,grey,2017,252.0,Automatic,Petrol,5.8,139.0,93800.0,30333.0
ford,Fiesta,silver,2018,101.0,Manual,Petrol,5.3,97.0,62536.0,12990.0
land-rover,Land Rover Discovery Sport,white,2016,179.0,Automatic,Diesel,6.5,171.0,124000.0,25650.0
jaguar,XE,black,2019,179.0,Automatic,Diesel,4.9,130.0,42200.0,25450.0
ford,Mustang,black,2014,309.0,Automatic,Petrol,5.8,139.0,35288.0,24990.0
ford,Focus,red,2017,150.0,Manual,Petrol,5.6,128.0,53800.0,18100.0
bmw,Z4 M,blue,2020,340.0,Automatic,Petrol,7.1,162.0,16840.0,50500.0
audi,Q5,white,2018,190.0,Automatic,Diesel,5.7,151.0,62500.0,31999.0
fiat,500X,silver,2021,120.0,Manual,Petrol,6.0,137.0,6020.0,18900.0
bmw,118,silver,2010,143.0,Manual,Petrol,6.1,143.0,116000.0,8399.0
bmw,325,blue,2001,192.0,Automatic,Petrol,9.6,230.0,285000.0,7500.0
audi,A3,black,2013,122.0,Manual,Petrol,5.3,126.0,136725.0,11950.0
land-rover,Land Rover Range Rover,black,2015,258.0,Automatic,Diesel,8.4,219.0,100418.0,53300.0
ford,Transit Custom,white,2015,101.0,Manual,Diesel,6.4,139.0,210500.0,16150.0
dacia,Duster,black,2022,116.0,Manual,Diesel,5.8,139.0,23850.0,22850.0
fiat,Tipo,grey,2020,120.0,Manual,Petrol,7.1,162.0,46900.0,18150.0
mazda,CX-5,grey,2015,175.0,Automatic,Diesel,5.5,144.0,86360.0,17710.0
audi,TT,red,2017,230.0,Automatic,Petrol,6.6,153.0,83000.0,34800.0
audi,TT,grey,2017,230.0,Automatic,Petrol,6.3,146.0,23959.0,34990.0
bmw,435,grey,2016,313.0,Automatic,Diesel,5.7,139.0,75000.0,32999.0
lamborghini,Aventador,white,2012,700.0,Manual,Petrol,17.2,139.0,40752.0,259700.0
audi,A4,silver,2002,131.0,Automatic,Petrol,8.1,194.0,139137.0,5499.0
ford,Kuga,black,2022,224.0,Automatic,Hybrid,1.4,120.0,5000.0,43490.0
jaguar,E-Pace,silver,2023,204.0,Automatic,Diesel,5.3,140.0,11000.0,70063.0
mazda,CX-5,red,2019,150.0,Automatic,Diesel,5.5,143.0,71600.0,23999.0
fiat,Tipo,red,2022,101.0,Manual,Petrol,5.8,119.0,49.0,23870.0
jeep,Grand Cherokee,black,2019,468.0,Automatic,Petrol,14.6,139.0,50800.0,52900.0
audi,A5,silver,2016,177.0,Manual,Petrol,5.9,139.0,119700.0,19800.0
audi,A6,blue,2018,320.0,Automatic,Diesel,6.2,164.0,122900.0,31800.0
bmw,330,black,2009,272.0,Automatic,Petrol,9.4,227.0,150000.0,15750.0
mazda,6,blue,2011,155.0,Manual,Petrol,7.0,139.0,133428.0,8900.0
citroen,C5 Aircross,black,2020,131.0,Manual,Petrol,5.2,119.0,51704.0,21500.0
dacia,Duster,black,2019,114.0,Manual,LPG,6.8,156.0,77995.0,13777.0
alfa-romeo,Alfa Romeo Tonale,grey,2023,280.0,Automatic,Hybrid,5.8,120.0,10.0,50740.0
audi,A2,yellow,2004,75.0,Manual,Diesel,4.3,139.0,321000.0,4450.0
hyundai,KONA,blue,2022,120.0,Manual,Hybrid,5.8,120.0,31198.0,18480.0
citroen,C3,white,2018,82.0,Manual,Petrol,5.8,139.0,29000.0,12980.0
audi,Q5,black,2013,177.0,Automatic,Diesel,6.1,159.0,175641.0,19980.0
jeep,Grand Cherokee,black,2018,250.0,Automatic,Diesel,7.5,199.0,156000.0,27900.0
bmw,216,blue,2017,116.0,Manual,Diesel,3.9,103.0,209822.0,10500.0
audi,A3,silver,2019,150.0,Automatic,Diesel,4.6,120.0,52850.0,21990.0
ford,Transit Custom,white,2019,131.0,Manual,Diesel,5.8,139.0,39300.0,32700.0
hyundai,i10,black,2016,67.0,Automatic,Petrol,5.8,134.0,84400.0,9999.0
land-rover,Land Rover Range Rover Sport,black,2015,306.0,Automatic,Diesel,7.0,185.0,200000.0,27850.0
kia,Rio,grey,2017,99.0,Manual,Petrol,5.0,139.0,28903.0,14990.0
ford,Fiesta,red,2009,82.0,Manual,Petrol,5.7,135.0,183533.0,5800.0
audi,A6,white,2020,204.0,Automatic,Diesel,4.9,129.0,85830.0,33876.0
dacia,Duster,orange,2020,101.0,Manual,Petrol,5.5,126.0,39852.0,15990.0
alfa-romeo,Alfa Romeo Tonale,blue,2023,131.0,Manual,Diesel,5.6,147.0,10.0,34949.0
bmw,520,grey,2018,184.0,Automatic,Petrol,5.6,129.0,27900.0,35990.0
audi,A1,red,2021,110.0,Manual,Petrol,4.8,110.0,8199.0,64950.0
kia,Rio,black,2015,84.0,Manual,Petrol,6.3,115.0,144000.0,7490.0
kia,Picanto,red,2023,84.0,Automatic,Petrol,5.1,116.0,11.0,36999.0
ford,Fiesta,red,2019,101.0,Automatic,Petrol,6.0,139.0,18400.0,16750.0
bmw,118,blue,2008,143.0,Automatic,Petrol,6.6,154.0,190000.0,6200.0
bmw,X2,white,2019,306.0,Automatic,Petrol,6.9,158.0,159000.0,29990.0
ford,Kuga,red,2023,190.0,Automatic,Diesel,5.8,150.0,1500.0,46190.0
fiat,500,red,2017,69.0,Manual,Petrol,4.9,115.0,18510.0,14995.0
dacia,Sandero,grey,2020,101.0,Manual,Petrol,5.1,115.0,12261.0,14470.0
ford,Puma,silver,2023,125.0,Manual,Petrol,6.0,135.0,0.0,22990.0
bmw,645,silver,2005,333.0,Automatic,Petrol,11.5,139.0,198450.0,14890.0
bmw,120,black,2009,170.0,Manual,Petrol,5.8,139.0,115400.0,11990.0
audi,A4,silver,2019,190.0,Automatic,Diesel,5.1,134.0,123000.0,24999.0
audi,A4,white,2023,265.0,Automatic,Petrol,7.0,159.0,3000.0,63440.0
dacia,Sandero,blue,2023,91.0,Automatic,Petrol,5.0,114.0,30.0,17990.0
ford,Mondeo,silver,2008,116.0,Manual,Diesel,6.0,159.0,287000.0,4650.0
chevrolet,Camaro,black,2018,275.0,Automatic,Petrol,8.1,184.0,20800.0,42900.0
audi,A6,silver,2003,170.0,Automatic,Petrol,9.7,139.0,269000.0,2175.0
hyundai,SANTA FE,brown,2014,197.0,Manual,Diesel,6.1,159.0,85637.0,16860.0
land-rover,Land Rover Range Rover Evoque,black,2020,179.0,Automatic,Diesel,6.9,182.0,77358.0,34950.0
hyundai,SANTA FE,black,2012,197.0,Automatic,Diesel,7.2,194.0,103500.0,15500.0
bmw,120,black,2013,184.0,Manual,Diesel,4.5,119.0,226230.0,22900.0
bmw,M4,blue,2014,431.0,Automatic,Petrol,8.3,139.0,68000.0,38000.0
audi,RS5,black,2018,450.0,Automatic,Petrol,8.7,139.0,69500.0,56500.0
jaguar,E-Pace,brown,2021,204.0,Automatic,Diesel,5.3,140.0,24499.0,49901.0
audi,Q2,red,2018,150.0,Automatic,Petrol,5.5,125.0,54326.0,23890.0
hyundai,i30,grey,2011,109.0,Manual,Petrol,6.1,145.0,100000.0,5250.0
ford,Fiesta,grey,2004,60.0,Manual,Petrol,6.2,139.0,207000.0,1799.0
audi,A6 allroad,green,2020,286.0,Automatic,Diesel,7.5,197.0,48600.0,52790.0
audi,A3,silver,2023,150.0,Automatic,Petrol,5.2,119.0,10.0,30950.0
audi,A3,black,2012,125.0,Manual,Petrol,5.8,134.0,284000.0,4490.0
hyundai,IONIQ,blue,2019,141.0,Automatic,Hybrid,5.8,139.0,54202.0,22400.0
fiat,Punto Evo,white,2011,69.0,Manual,Petrol,5.2,139.0,109000.0,4200.0
alfa-romeo,Alfa Romeo Tonale,black,2023,131.0,Automatic,Hybrid,5.9,135.0,5.0,33799.0
bmw,320,grey,2018,190.0,Automatic,Diesel,4.5,119.0,155000.0,17900.0
ford,Transit Custom,white,2016,131.0,Manual,Diesel,5.8,139.0,68000.0,27990.0
hyundai,KONA,red,2018,177.0,Automatic,Petrol,6.3,139.0,18148.0,22990.0
bmw,523,blue,2000,170.0,Automatic,Petrol,5.8,139.0,213809.0,7900.0
bmw,116,black,2012,136.0,Manual,Petrol,5.5,130.0,93155.0,8490.0
ford,Tourneo,silver,2008,110.0,Manual,Diesel,6.0,159.0,213000.0,6798.0
audi,A6,silver,2021,265.0,Automatic,Petrol,7.0,159.0,35606.0,48980.0
land-rover,Land Rover Range Rover Sport,black,2019,249.0,Automatic,Diesel,7.5,198.0,81600.0,65995.0
alfa-romeo,Alfa Romeo Stelvio,red,2020,510.0,Automatic,Petrol,9.8,227.0,14177.0,65000.0
bmw,X3,grey,2021,286.0,Automatic,Diesel,5.2,137.0,72200.0,43990.0
audi,Q7,black,2017,218.0,Automatic,Diesel,6.2,161.0,141900.0,36200.0
citroen,Grand C4 Picasso,grey,2018,163.0,Automatic,Diesel,4.7,123.0,16600.0,26500.0
bmw,320,silver,2014,184.0,Automatic,Diesel,5.1,135.0,234270.0,15900.0
hyundai,TUCSON,black,2017,132.0,Manual,Petrol,6.3,147.0,39990.0,19990.0
audi,RS4,grey,2007,420.0,Manual,Petrol,13.6,139.0,227000.0,26999.0
audi,Q7,grey,2006,232.0,Automatic,Diesel,10.5,139.0,250000.0,12350.0
bmw,430,silver,2017,252.0,Automatic,Petrol,6.2,144.0,77000.0,17999.0
bmw,320,blue,2005,150.0,Manual,Petrol,7.4,139.0,147000.0,5500.0
bentley,Continental,black,2023,659.0,Automatic,Petrol,13.8,139.0,1923.0,334680.0
hyundai,KONA,blue,2021,204.0,Automatic,Electric,5.8,0.0,21260.0,30990.0
fiat,Doblo,grey,2022,120.0,Manual,Diesel,5.9,156.0,60.0,25229.0
alfa-romeo,Alfa Romeo Giulia,blue,2023,510.0,Automatic,Petrol,9.0,206.0,5.0,79850.0
land-rover,Land Rover Range Rover,grey,2019,525.0,Automatic,Petrol,12.7,139.0,91897.0,87995.0
bmw,X6,black,2014,306.0,Automatic,Petrol,8.5,198.0,152296.0,34999.0
jeep,Renegade,grey,2018,120.0,Manual,Petrol,6.1,139.0,34550.0,21900.0
hyundai,KONA,red,2018,177.0,Automatic,Petrol,6.7,153.0,65737.0,22980.0
ford,Tourneo Courier,grey,2016,101.0,Manual,Petrol,5.3,120.0,55000.0,15495.0
bmw,X6 M,white,2017,575.0,Automatic,Petrol,11.1,139.0,146208.0,47990.0
alfa-romeo,Alfa Romeo Giulia,grey,2023,510.0,Automatic,Petrol,10.3,233.0,100.0,77875.0
audi,A4,grey,2010,120.0,Manual,Petrol,7.1,164.0,242956.0,16490.0
land-rover,Land Rover Range Rover Velar,black,2022,300.0,Automatic,Hybrid,5.8,120.0,25000.0,78850.0
jeep,Compass,black,2023,181.0,Automatic,Hybrid,1.9,120.0,20.0,44490.0
jeep,Renegade,white,2023,120.0,Manual,Petrol,6.5,143.0,99.0,27190.0
isuzu,D-Max,grey,2017,163.0,Automatic,Diesel,5.8,139.0,90000.0,25999.0
ford,Focus,black,2005,101.0,Manual,Petrol,6.4,152.0,171850.0,2400.0
audi,S4,blue,2020,347.0,Automatic,Diesel,6.2,162.0,55900.0,52880.0
audi,A3,black,2007,140.0,Manual,Diesel,5.7,154.0,300000.0,4990.0
ford,Focus,white,2020,182.0,Automatic,Petrol,5.5,125.0,32600.0,26900.0
bmw,318,brown,2018,150.0,Automatic,Diesel,4.1,109.0,99480.0,21700.0
audi,SQ7,blue,2016,519.0,Automatic,Diesel,7.6,199.0,86100.0,71800.0
kia,Niro,black,2022,204.0,Automatic,Electric,5.8,0.0,100.0,44495.0
bmw,530,blue,2015,258.0,Automatic,Diesel,5.4,143.0,173500.0,19980.0
kia,Sportage,white,2023,265.0,Automatic,Hybrid,1.1,120.0,50.0,43890.0
ford,Fusion,silver,2010,80.0,Automatic,Petrol,6.2,148.0,64000.0,4400.0
ford,Kuga,white,2013,150.0,Manual,Petrol,6.6,154.0,82200.0,14995.0
dacia,Dokker,grey,2020,95.0,Manual,Diesel,4.3,113.0,58500.0,17950.0
audi,S1,white,2015,231.0,Manual,Petrol,7.1,166.0,98500.0,20799.0
aston-martin,Aston Martin DB9,black,2015,518.0,Automatic,Petrol,14.3,139.0,28000.0,126941.0
hyundai,TUCSON,grey,2019,132.0,Manual,Petrol,7.2,165.0,72500.0,18990.0
audi,A4,silver,2009,143.0,Manual,Diesel,5.7,139.0,273000.0,6000.0
bmw,320,black,2007,163.0,Manual,Diesel,5.9,139.0,333333.0,3500.0
jeep,Renegade,black,2020,120.0,Manual,Petrol,6.8,165.0,500.0,24800.0
hyundai,i20,silver,2022,101.0,Manual,Petrol,5.6,127.0,25170.0,19880.0
hyundai,KONA,black,2018,120.0,Manual,Petrol,5.2,117.0,104182.0,25990.0
dacia,Sandero,black,2015,90.0,Manual,Petrol,4.9,116.0,59450.0,8590.0
audi,A3,white,2018,150.0,Automatic,Diesel,4.6,119.0,254000.0,14900.0
audi,A3,red,2019,150.0,Automatic,Diesel,4.6,120.0,63900.0,21490.0
jaguar,XE,grey,2022,204.0,Automatic,Diesel,4.6,122.0,19000.0,51899.0
ford,Fiesta,blue,2014,101.0,Manual,Petrol,4.5,107.0,153046.0,6800.0
dacia,Duster,blue,2019,150.0,Manual,Petrol,6.4,145.0,53000.0,18900.0
ford,Focus,silver,2019,150.0,Manual,Petrol,5.8,139.0,41100.0,18489.0
land-rover,Land Rover Range Rover Evoque,white,2020,150.0,Manual,Diesel,4.8,167.0,62101.0,32699.0
ferrari,488,black,2020,721.0,Semi-automatic,Petrol,12.8,139.0,1500.0,749900.0
maserati,Ghibli,grey,2019,430.0,Automatic,Petrol,9.7,226.0,38294.0,56637.0
audi,A6,black,2014,204.0,Automatic,Diesel,5.8,154.0,187500.0,16800.0
audi,A1,blue,2012,86.0,Manual,Petrol,5.1,121.0,90000.0,11000.0
hyundai,TUCSON,white,2020,177.0,Manual,Petrol,7.2,139.0,42000.0,24500.0
bmw,530,blue,2020,252.0,Automatic,Hybrid,1.8,120.0,60000.0,32999.0
ford,EcoSport,grey,2019,125.0,Manual,Petrol,5.8,139.0,32650.0,32588.0
ford,Focus,blue,2004,101.0,Manual,Diesel,5.3,140.0,231000.0,1990.0
fiat,Panda,blue,2011,69.0,Manual,Petrol,4.9,113.0,80000.0,4000.0
kia,Niro,white,2017,141.0,Automatic,Hybrid,1.3,120.0,27700.0,21290.0
bmw,320,black,2008,170.0,Manual,Petrol,6.6,139.0,158000.0,22500.0
ford,Fiesta,blue,2015,101.0,Manual,Petrol,4.5,99.0,16878.0,11250.0
dacia,Sandero,blue,2010,75.0,Manual,Petrol,5.9,139.0,102000.0,3000.0
bmw,i3,white,2020,170.0,Automatic,Electric,5.8,0.0,17288.0,26990.0
audi,TT,black,2017,179.0,Manual,Petrol,6.1,142.0,44067.0,26980.0
land-rover,Land Rover Range Rover Evoque,black,2018,150.0,Automatic,Diesel,4.8,127.0,45100.0,33880.0
audi,A1,yellow,2020,116.0,Manual,Petrol,5.4,122.0,33000.0,19950.0
